sk_customer,sk_product,sk_region,sk_shipping,Sales,Quantity,Discount,Profit
713,321,261,1742,3.408,1,0.2,0.8946
245,1493,527,201,2.072,2,0.8,-3.5224
245,1655,527,201,328.3992,3,0.32,-91.7586
99,1208,10,1743,53.248,2,0.2,19.968
296,257,24,613,4.992,3,0.2,1.6848
388,1166,2,861,37.68,2,0.0,15.8256
388,299,2,861,258.576,2,0.2,19.3932
388,993,2,861,75.84,2,0.0,29.5776
138,1752,470,650,45.36,7,0.0,21.7728
138,792,470,650,45.78,3,0.0,22.89
166,1706,113,1744,40.29,3,0.0,10.0725
166,560,113,1744,38.71,7,0.0,17.8066
480,462,134,1745,1801.632,6,0.2,-337.806
259,1622,12,272,748.752,8,0.4,-162.2296
234,968,135,761,199.96,4,0.0,15.9968
234,380,135,761,1516.2,7,0.0,394.212
191,1077,90,647,167.952,6,0.2,-27.2922
191,1494,90,647,45.04,2,0.2,4.504
214,1753,35,584,23.16,2,0.0,11.58
295,126,38,36,397.6,5,0.0,43.736
295,1663,38,36,85.96,7,0.0,40.4012
295,348,38,36,13.12,4,0.0,4.3296
295,340,38,36,45.66,3,0.0,22.3734
483,442,299,361,158.13,3,0.0,77.4837
483,48,299,361,43.6,5,0.2,4.36
398,1376,218,1199,3930.072,3,0.2,-786.0144
398,1606,218,1199,2.304,1,0.2,0.7776
398,1160,218,1199,431.976,3,0.2,32.3982
398,545,218,1199,41.72,7,0.2,5.7365
682,952,233,1057,104.23,7,0.0,28.1421
682,1259,233,1057,70.26,3,0.0,18.9702
613,184,136,761,9.26,2,0.0,3.0558
613,46,136,761,105.98,2,0.0,4.2392
613,312,136,761,1.24,1,0.0,0.5828
613,256,136,761,20.7,2,0.0,9.936
613,1020,136,761,28.9,5,0.0,14.161
613,114,136,761,27.18,1,0.0,12.7746
454,1469,286,1746,465.18,3,0.0,120.9468
617,769,24,1747,36.63,3,0.0,9.8901
321,460,72,1748,51.45,3,0.0,13.8915
321,957,72,1748,7.83,3,0.0,3.6018
321,1686,72,1748,35.4,5,0.0,13.452
321,461,72,1748,29.9,5,0.0,13.455
678,761,528,19,17.48,2,0.0,8.2156
375,147,14,1749,79.14,3,0.0,36.4044
19,60,165,1576,8.4,5,0.0,4.2
223,1479,186,1750,498.26,7,0.0,134.5302
677,1652,152,1751,212.94,3,0.0,57.4938
453,1754,335,1548,706.86,7,0.0,197.9208
453,465,335,1548,114.95,5,0.0,2.299
453,1509,335,1548,43.19,7,0.0,20.7312
623,420,2,33,166.44,3,0.0,79.8912
549,1331,165,829,36.56,5,0.2,12.796
549,1587,165,829,186.144,6,0.2,60.4968
549,593,165,829,353.568,2,0.2,-44.196
61,1544,10,1752,81.98,2,0.0,40.1702
194,1331,254,1002,14.624,2,0.2,5.1184
194,622,254,1002,697.16,5,0.2,8.7145
194,1455,254,1002,30.93,1,0.0,12.6813
194,187,254,1002,27.496,7,0.2,9.2799
625,1748,465,1725,605.34,6,0.0,145.2816
747,115,95,1753,210.008,1,0.2,2.6251
641,1572,305,463,54.96,3,0.0,15.9384
36,867,210,143,164.22,3,0.0,50.9082
36,433,210,143,362.94,3,0.0,36.294
36,248,210,143,59.98,2,0.0,26.3912
687,17,59,112,332.94,3,0.0,6.6588
687,447,59,112,39.872,2,0.2,12.9584
699,1755,61,955,13.68,2,0.0,3.6936
448,560,297,1754,3.318,3,0.8,-5.6406
455,872,102,1755,10.44,1,0.0,4.8024
293,1756,4,1756,136.464,2,0.2,15.3522
293,194,4,1756,333.576,3,0.2,33.3576
293,464,4,1756,12.544,2,0.2,4.704
33,96,529,1720,20.768,8,0.8,-52.9584
413,176,60,145,43.5,3,0.0,10.875
273,1344,106,477,12.576,4,0.2,4.0872
686,968,113,1594,249.95,5,0.0,19.996
686,1515,113,1594,49.12,4,0.0,23.0864
628,1320,221,1757,182.91,3,0.0,53.0439
473,1091,120,1758,107.648,2,0.2,33.64
125,479,530,1759,99.372,2,0.3,-7.098
125,1499,530,1759,33.568,2,0.2,-5.4548
231,1456,337,1760,10.56,2,0.0,4.752
112,839,350,1761,38.88,6,0.0,18.6624
191,734,4,1079,35.2,5,0.0,16.544
16,646,75,230,45.528,3,0.2,15.9348
450,1378,67,1762,196.776,3,0.2,14.7582
450,349,67,1762,2.92,2,0.8,-4.818
450,744,67,1762,200.795,1,0.3,-22.948
450,1218,67,1762,46.688,4,0.2,-2.918
450,1610,67,1762,21.864,3,0.2,3.5529
689,1027,6,1260,11.76,2,0.0,5.7624
689,1583,6,1260,167.94,3,0.0,82.2906
689,1044,6,1260,3.89,1,0.0,1.0114
415,1757,232,1642,52.44,4,0.0,24.1224
91,75,95,1763,32.36,4,0.0,11.6496
91,729,95,1763,406.6,5,0.0,113.848
706,6,142,1764,27.92,4,0.0,8.0968
706,725,142,1764,399.672,7,0.2,-14.9877
51,750,230,624,3.744,4,0.7,-2.6208
648,472,371,232,715.2,3,0.0,178.8
127,242,146,1164,159.8,4,0.0,70.312
127,1054,146,1164,44.75,5,0.0,8.5025
605,169,457,106,340.116,6,0.3,-9.7176
139,963,221,752,105.52,4,0.0,48.5392
166,1581,202,233,13.48,1,0.0,1.8872
204,1371,152,1496,85.52,2,0.0,22.2352
134,51,39,1693,6.16,2,0.0,2.9568
134,316,39,1693,36.84,3,0.0,17.3148
134,368,39,1693,36.84,3,0.0,17.3148
115,1527,60,1708,15.84,3,0.0,0.0
115,585,60,1708,44.4,3,0.0,22.2
294,112,128,1765,21.24,9,0.2,7.434
294,123,128,1765,9.552,8,0.7,-7.3232
294,907,128,1765,89.991,3,0.7,-152.9847
58,1138,35,816,163.96,4,0.0,80.3404
447,870,67,401,17.904,2,0.2,6.2664
447,159,67,401,966.7,5,0.3,-13.81
447,68,67,401,182.112,6,0.2,61.4628
308,1447,124,1015,4.464,1,0.2,0.3348
499,845,82,1766,51.588,1,0.4,-15.4764
636,1758,531,1767,50.4,8,0.0,23.184
25,973,17,186,89.568,2,0.2,32.4684
747,952,232,1127,14.89,1,0.0,4.0203
747,710,232,1127,543.92,8,0.0,135.98
2,30,89,1768,4.08,2,0.0,1.9176
2,167,89,1768,18.9,3,0.0,8.694
707,1353,29,1218,2275.5,10,0.0,386.835
707,771,29,1218,1979.7,6,0.0,653.301
707,493,29,1218,62.1,6,0.0,29.808
270,1409,68,1392,37.296,2,0.3,-1.0656
186,1465,211,1769,8.544,2,0.6,-7.476
297,94,188,1770,68.95,5,0.0,28.959
297,601,188,1770,296.37,3,0.0,80.0199
297,1759,188,1770,39.98,2,0.0,1.999
721,1220,15,466,191.058,3,0.3,-46.3998
721,1760,15,466,13.04,5,0.2,3.912
721,454,15,466,1525.188,6,0.8,-2287.782
712,1380,255,1672,9.216,4,0.2,3.3408
712,356,255,1672,28.048,2,0.2,3.506
138,602,95,816,64.96,2,0.0,21.4368
138,594,95,816,30.56,4,0.0,14.9744
298,799,308,1562,187.056,9,0.2,11.691
657,1268,366,1771,11.808,2,0.2,1.3284
657,444,366,1771,9.656,1,0.2,1.5691
657,1761,366,1771,9.656,1,0.2,1.5691
657,868,366,1771,20.736,4,0.2,7.2576
657,1009,366,1771,27.36,3,0.7,-21.888
657,600,366,1771,2314.116,7,0.4,-1002.7836
657,703,366,1771,34.236,4,0.7,-26.2476
657,901,366,1771,19.76,2,0.2,5.928
613,228,532,1772,15.96,2,0.0,7.98
357,1184,469,1368,16.9,5,0.0,6.253
357,1016,469,1368,25.08,6,0.0,9.0288
357,1413,469,1368,25.08,6,0.0,9.0288
610,1431,129,1773,6.68,2,0.0,2.004
722,515,14,1774,19.44,3,0.0,9.3312
161,427,67,942,31.92,2,0.2,2.394
380,303,46,541,33.568,2,0.2,11.7488
611,1280,165,1775,63.94,1,0.0,24.9366
611,59,165,1775,60.6,5,0.2,20.4525
611,681,165,1775,22.72,4,0.0,6.5888
42,1592,286,1776,10.68,4,0.0,4.0584
42,1226,286,1776,17.34,3,0.0,8.4966
42,947,286,1776,3.38,1,0.0,1.5548
546,680,60,1777,26.976,4,0.2,8.7672
322,1416,58,668,307.776,7,0.2,111.5688
232,1177,188,1701,244.55,5,0.0,4.891
232,30,188,1701,12.24,6,0.0,5.7528
232,1723,188,1701,13.98,2,0.0,6.0114
232,1348,188,1701,899.95,5,0.0,53.997
760,30,78,1043,1.632,1,0.2,0.5508
760,1097,78,1043,267.96,5,0.2,16.7475
130,1382,145,1011,31.95,1,0.0,2.2365
130,1584,145,1011,31.95,1,0.0,2.2365
57,247,63,1778,725.84,4,0.0,210.4936
57,110,63,1778,10.896,3,0.2,3.9498
57,888,63,1778,8.544,2,0.2,2.8836
295,835,533,1508,32.34,3,0.0,15.5232
295,228,533,1508,39.9,5,0.0,19.95
24,687,139,1779,143.856,9,0.2,48.5514
290,1421,163,1552,41.92,4,0.2,15.196
290,54,163,1552,329.584,2,0.2,37.0782
389,640,69,551,87.28,8,0.0,41.0216
693,1356,26,1780,279.456,6,0.2,20.9592
693,1762,26,1780,8.0,2,0.0,3.84
482,1295,10,981,27.24,5,0.2,9.534
197,969,35,1781,16.36,1,0.0,1.636
197,1579,35,1781,15.78,2,0.0,0.6312
197,1254,35,1781,45.98,2,0.0,12.8744
62,936,307,845,198.272,8,0.2,-32.2192
545,740,163,1782,720.76,5,0.2,54.057
304,1552,478,987,70.56,6,0.0,23.9904
304,1377,478,987,81.96,2,0.0,22.9488
695,1278,331,1783,64.864,4,0.2,6.4864
553,875,17,74,151.192,1,0.2,13.2293
218,693,6,282,88.776,3,0.2,7.7679
218,266,6,282,11.56,4,0.0,5.4332
218,232,6,282,15.58,1,0.0,3.895
218,453,6,282,15.58,1,0.0,3.895
176,1763,76,1680,85.056,3,0.2,28.7064
469,1386,534,107,273.96,2,0.0,71.2296
469,749,534,107,306.9,3,0.0,79.794
123,90,17,869,15.552,3,0.2,5.4432
123,225,17,869,347.361,7,0.3,-69.4722
123,785,17,869,10.368,2,0.2,3.6288
123,1729,17,869,10.368,2,0.2,3.6288
533,969,6,1784,98.16,6,0.0,9.816
533,1578,6,1784,31.44,3,0.0,7.86
241,639,64,1785,348.488,7,0.2,117.6147
241,401,64,1785,172.736,4,0.2,-30.2288
759,1274,63,1786,15.54,3,0.0,7.6146
759,1764,63,1786,105.552,6,0.2,35.6238
761,686,33,65,25.92,5,0.2,9.072
761,1110,33,65,15.808,8,0.2,5.3352
761,331,33,65,10.368,2,0.2,3.7584
418,258,106,1787,358.2,3,0.4,41.79
418,1437,106,1787,545.916,14,0.4,72.7888
316,1383,535,1173,40.41,9,0.0,18.5886
52,434,63,773,167.976,3,0.2,10.4985
52,1327,63,773,109.53,3,0.0,47.0979
52,527,63,773,9.82,2,0.0,4.8118
715,1055,60,863,26.352,3,0.2,9.5526
745,552,50,1480,22.5,6,0.0,10.8
745,645,50,1480,9.96,2,0.0,4.5816
745,476,50,1480,213.08,7,0.0,102.2784
745,1067,50,1480,1025.88,6,0.0,235.9524
190,1426,268,1788,21.98,7,0.0,9.891
495,1322,95,1789,63.2,5,0.0,23.384
205,191,26,1238,39.0,12,0.0,11.31
313,512,404,1790,2.907,3,0.7,-2.0349
521,1,26,1367,556.665,5,0.15,6.549
762,359,6,1408,71.98,2,0.0,15.1158
762,437,6,1408,79.98,2,0.0,26.3934
125,9,24,385,24.672,4,0.2,7.71
125,611,24,385,3.744,1,0.2,1.3104
357,290,63,1770,445.96,5,0.2,55.745
357,1541,63,1770,36.24,1,0.0,15.2208
357,1063,63,1770,10.65,3,0.0,5.0055
665,1693,10,98,87.92,4,0.0,40.4432
665,1765,10,98,87.92,4,0.0,40.4432
665,920,10,98,22.424,1,0.2,8.409
665,446,10,98,90.48,3,0.2,33.93
665,1371,10,98,42.76,1,0.0,11.1176
701,757,536,331,10.08,7,0.2,3.528
701,1766,536,331,101.34,3,0.0,8.1072
578,1539,478,1791,224.75,5,0.0,62.93
49,1741,156,1320,73.176,6,0.8,-197.5752
49,984,156,1320,20.736,4,0.2,7.2576
49,778,156,1320,39.984,2,0.2,-8.9964
88,1767,199,582,15.36,2,0.0,7.68
556,753,17,1792,36.288,7,0.2,12.7008
556,544,17,1792,150.384,2,0.2,15.0384
230,1622,64,1338,280.782,3,0.4,-60.8361
230,1246,64,1338,31.984,2,0.2,1.1994
419,611,63,987,11.232,3,0.2,3.9312
602,1768,127,145,26.4,5,0.0,11.88
224,831,506,489,3.52,2,0.0,1.0208
393,1769,63,320,1649.95,5,0.0,659.98
393,1636,63,320,111.9,6,0.0,51.474
763,1629,2,1793,599.165,5,0.15,35.245
450,172,35,431,46.53,3,0.0,12.0978
702,298,105,1794,31.984,2,0.2,1.999
764,1754,347,589,161.568,2,0.2,16.1568
764,733,347,589,4.064,1,0.2,1.3716
764,1588,347,589,4.064,1,0.2,1.3716
764,1493,347,589,6.216,4,0.7,-4.9728
406,22,524,1049,8.896,4,0.2,0.6672
85,1770,142,1433,1640.7,5,0.0,459.396
85,295,142,1433,270.0,3,0.0,97.2
761,1133,184,300,19.52,2,0.2,5.368
761,1526,184,300,9.81,5,0.7,-6.867
761,1771,184,300,213.216,3,0.2,15.9912
700,1520,46,1795,588.784,2,0.2,183.995
647,685,537,665,2.064,1,0.2,0.1548
483,1772,277,529,6.368,2,0.2,2.388
342,776,46,1796,99.6,1,0.0,36.852
342,1131,46,1796,62.296,13,0.2,21.0249
342,1773,46,1796,10.71,3,0.0,2.7846
337,1261,17,1178,20.936,1,0.2,7.0659
113,903,46,1797,33.0,6,0.0,8.25
113,1244,46,1797,249.95,5,0.0,87.4825
639,1440,311,81,357.93,3,0.0,7.1586
639,1718,311,81,57.4,5,0.0,10.906
639,904,311,81,331.96,2,0.0,149.382
639,1513,311,81,40.56,2,0.0,12.9792
608,616,385,1178,86.2,5,0.0,24.998
602,1616,229,273,38.016,6,0.2,13.7808
205,475,106,1798,8.384,1,0.2,0.7336
205,19,106,1798,6.848,2,0.2,0.7704
95,1774,200,796,19.6,5,0.0,9.604
95,1193,200,796,68.46,2,0.0,20.538
8,763,35,1799,13.344,6,0.2,4.3368
8,1775,35,1799,1478.272,8,0.2,92.392
132,1534,197,91,16.272,1,0.2,-3.8646
233,51,4,1658,9.24,3,0.0,4.4352
359,835,58,1800,32.34,10,0.7,-23.716
359,163,58,1800,56.064,4,0.2,19.6224
359,1324,58,1800,56.064,4,0.2,19.6224
359,114,58,1800,108.72,5,0.2,36.693
359,369,58,1800,181.47,5,0.7,-320.597
462,958,15,1801,16.176,3,0.2,6.066
204,24,10,1802,122.352,3,0.2,13.7646
581,2,189,1803,585.552,3,0.2,73.194
581,984,189,1803,19.44,3,0.0,9.3312
595,1284,73,219,123.92,5,0.2,9.294
701,1556,148,812,13.36,5,0.2,4.008
701,1177,148,812,78.256,2,0.2,-17.6076
701,1206,148,812,102.018,7,0.7,-183.6324
290,462,11,1804,750.68,2,0.0,37.534
657,585,433,1805,44.4,3,0.0,22.2
657,1046,433,1805,84.55,5,0.0,22.8285
657,1693,433,1805,17.94,3,0.0,8.7906
657,1765,433,1805,17.94,3,0.0,8.7906
82,1171,286,74,128.4,3,0.0,62.916
209,806,124,1708,1.869,1,0.7,-1.3083
295,966,189,600,103.192,1,0.2,11.6091
295,1565,189,600,36.0,2,0.0,6.48
295,609,189,600,239.96,4,0.0,115.1808
295,1534,189,600,40.68,2,0.0,0.4068
13,1776,230,1806,419.136,4,0.2,-68.1096
172,712,329,892,23.472,3,0.2,7.6284
193,309,66,1807,3.592,4,0.8,-6.286
293,1147,134,980,23.976,3,0.2,-5.6943
293,957,134,980,6.264,3,0.2,2.0358
293,1309,134,980,20.808,3,0.2,1.8207
293,1220,134,980,218.352,3,0.2,-19.1058
1,76,33,1808,18.16,2,0.2,1.816
724,329,35,1809,7.36,2,0.0,0.1472
724,256,35,1809,41.4,4,0.0,19.872
724,1130,35,1809,411.332,4,0.15,-4.8392
465,1217,12,39,7.656,4,0.7,-6.1248
644,242,369,1810,63.92,2,0.2,19.176
515,1252,24,12,6.56,2,0.0,1.9024
515,288,24,12,7.83,3,0.0,3.6018
515,343,24,12,41.9,2,0.0,8.799
515,1277,24,12,664.146,6,0.1,88.5528
515,1066,24,12,8.96,2,0.0,4.3904
765,1396,12,706,3.312,1,0.2,0.6624
765,1640,12,706,20.136,3,0.2,1.2585
765,439,12,706,8.856,3,0.2,2.8782
765,1129,12,706,859.2,4,0.4,-186.16
33,1101,2,1811,61.96,2,0.0,27.882
311,1359,270,1367,17.92,4,0.0,8.6016
94,289,35,1812,145.9,5,0.0,62.737
558,131,156,993,56.704,2,0.2,19.1376
558,1102,156,993,11.12,2,0.2,3.475
372,1559,326,1813,32.896,4,0.2,11.1024
372,1614,326,1813,22.776,3,0.2,7.6869
634,653,30,1814,239.97,3,0.0,2.3997
634,1777,30,1814,239.97,3,0.0,2.3997
634,1332,30,1814,160.32,2,0.0,44.8896
634,1314,30,1814,128.85,3,0.0,3.8655
347,1769,365,1815,1319.96,4,0.0,527.984
100,885,64,1005,239.96,10,0.3,-10.284
100,1193,64,1005,54.768,2,0.2,6.846
100,803,64,1005,13.392,3,0.2,3.1806
100,1707,64,1005,23.92,5,0.2,8.671
100,922,64,1005,255.968,4,0.2,-28.7964
238,1383,87,194,21.552,6,0.2,7.0044
238,946,87,194,58.24,4,0.0,15.7248
320,1080,107,1816,80.28,12,0.0,36.9288
106,284,142,816,9.78,2,0.0,4.0098
451,1099,538,1817,1.81,1,0.0,0.6516
438,426,30,1818,37.94,2,0.0,18.2112
610,224,134,1479,79.96,5,0.2,27.986
423,1724,539,1520,115.296,3,0.2,40.3536
766,653,199,1020,2479.96,4,0.0,743.988
766,1777,199,1020,2479.96,4,0.0,743.988
243,1026,367,194,179.94,6,0.0,75.5748
243,1054,367,194,26.85,3,0.0,5.1015
243,625,367,194,323.37,3,0.0,129.348
243,371,367,194,59.94,3,0.0,28.1718
243,95,367,194,64.14,3,0.0,30.7872
243,1075,367,194,11.67,3,0.0,5.6016
243,1504,367,194,12.96,2,0.0,6.2208
197,705,540,1819,17.43,3,0.0,8.0178
98,71,156,444,181.986,2,0.3,-54.5958
98,123,156,444,1.592,2,0.8,-2.6268
98,666,156,444,22.344,3,0.2,2.5137
21,1778,116,1820,455.97,6,0.5,-218.8656
21,1478,116,1820,10.44,6,0.7,-7.656
21,535,116,1820,5.214,2,0.7,-4.1712
451,148,209,347,67.4,5,0.0,17.524
595,1626,541,1821,25.16,2,0.0,10.5672
595,1267,541,1821,126.56,4,0.2,47.46
496,946,10,1822,43.68,3,0.0,11.7936
496,815,10,1822,139.93,7,0.0,34.9825
716,1431,67,986,2.672,1,0.2,0.334
716,1594,67,986,16.656,6,0.2,-3.123
716,219,67,986,79.512,3,0.2,20.8719
716,466,67,986,79.512,3,0.2,20.8719
716,262,67,986,36.288,7,0.2,12.7008
716,907,67,986,67.9932,1,0.32,-12.9987
479,1546,154,1823,10.16,2,0.0,3.4544
471,1410,130,1824,6.16,2,0.0,1.9712
471,1494,130,1824,56.3,2,0.0,15.764
583,1779,284,976,6.48,1,0.0,3.1104
583,1255,284,976,1325.85,5,0.0,238.653
583,696,284,976,14.94,3,0.0,6.8724
532,305,149,578,34.54,1,0.0,17.27
532,308,149,578,2999.95,5,0.0,1439.976
532,28,149,578,64.12,4,0.0,30.7776
712,1537,27,1825,19.456,4,0.2,2.1888
712,1780,27,1825,209.986,2,0.3,8.9994
712,1473,27,1825,29.76,5,0.2,1.86
712,1611,27,1825,89.768,1,0.3,-2.5648
712,308,27,1825,959.984,2,0.2,335.9944
712,553,27,1825,15.552,3,0.2,5.6376
712,1314,27,1825,34.36,1,0.2,-7.3015
106,1544,48,838,98.376,3,0.2,35.6613
106,697,48,838,29.94,4,0.7,-23.952
106,1781,48,838,17.472,3,0.2,5.6784
106,1782,48,838,36.738,1,0.4,-9.1845
106,1198,48,838,179.94,2,0.4,-44.985
168,444,55,1826,383.64,6,0.0,122.7648
168,1761,55,1826,383.64,6,0.0,122.7648
168,556,55,1826,56.52,3,0.0,15.8256
703,959,26,1827,6.56,2,0.0,1.9024
703,1236,26,1827,243.92,5,0.2,-15.245
703,1743,26,1827,47.52,9,0.0,22.8096
29,899,235,192,19.98,1,0.0,8.5914
29,910,24,1828,8.0,5,0.0,3.44
124,1410,89,645,6.16,2,0.0,1.9712
164,1783,165,426,83.56,4,0.0,1.6712
164,1784,165,426,546.06,3,0.0,163.818
164,438,165,426,269.49,3,0.0,5.3898
316,852,195,701,10.9,5,0.0,3.597
671,739,151,1195,6.096,2,0.2,2.2098
141,76,95,1829,34.05,3,0.0,9.534
141,724,95,1829,352.38,2,0.0,81.0474
505,819,101,1830,245.98,2,0.0,27.0578
505,93,101,1830,18.94,1,0.0,9.47
372,703,178,792,59.913,7,0.7,-45.9333
163,474,129,1831,391.98,2,0.0,109.7544
163,1299,129,1831,437.85,3,0.0,131.355
767,143,209,1832,68.62,2,0.0,32.2514
648,1069,309,1391,25.02,3,0.0,6.5052
648,1773,309,1391,10.71,3,0.0,2.7846
158,1785,48,1833,55.984,2,0.2,4.1988
158,137,48,1833,14.48,5,0.2,4.887
158,1100,48,1833,142.488,3,0.2,-3.5622
423,1786,17,790,14.16,1,0.2,1.062
423,1701,17,790,79.92,5,0.2,27.972
511,1709,165,169,590.352,6,0.2,206.6232
525,1465,308,1544,17.088,2,0.2,1.068
525,819,308,1544,98.392,1,0.2,-11.0691
253,149,24,1158,11.05,5,0.0,2.9835
579,1044,10,238,7.78,2,0.0,2.0228
768,771,69,659,659.9,2,0.0,217.767
94,178,94,558,53.04,3,0.2,-4.641
305,701,60,652,843.9,2,0.0,371.316
305,1083,60,652,843.9,2,0.0,371.316
305,583,60,652,1496.16,9,0.0,224.424
456,1787,165,1834,117.96,2,0.0,5.898
688,321,46,1672,21.3,5,0.0,8.733
688,78,46,1672,1040.8,5,0.0,281.016
688,569,46,1672,29.34,6,0.0,7.9218
2,1133,32,507,19.52,2,0.2,5.368
497,17,189,1835,443.92,4,0.0,8.8784
282,297,500,606,499.95,5,0.0,174.9825
282,1292,500,606,3.04,1,0.0,1.0336
282,39,500,606,201.96,2,0.0,50.49
282,1486,500,606,68.64,11,0.0,17.16
101,1082,4,1836,100.0,4,0.0,21.0
101,1348,4,1836,359.98,2,0.0,21.5988
453,51,61,588,6.16,2,0.0,2.9568
453,981,61,588,2348.82,9,0.0,399.2994
113,266,124,651,13.872,6,0.2,4.6818
113,1788,124,651,273.552,3,0.2,-13.6776
47,1010,106,350,815.292,9,0.4,-339.705
174,480,338,1837,234.45,3,0.0,103.158
174,1031,338,1837,1256.22,6,0.0,75.3732
174,45,338,1837,17.46,2,0.0,8.2062
616,626,30,1378,10.528,7,0.2,3.6848
712,1007,542,1838,152.8,5,0.0,76.4
338,342,543,304,82.56,5,0.2,28.896
338,1545,543,304,284.97,3,0.0,85.491
615,1789,166,797,60.84,3,0.0,23.1192
307,159,143,1441,1325.76,6,0.2,149.148
307,159,236,1441,1325.76,6,0.2,149.148
307,472,143,1441,572.16,3,0.2,35.76
307,472,236,1441,572.16,3,0.2,35.76
83,1762,347,1272,28.8,9,0.2,10.08
402,22,317,1374,11.12,4,0.0,2.8912
627,249,113,1839,7.04,4,0.0,3.0976
707,1317,237,1840,17.94,3,0.0,8.7906
320,535,60,974,34.76,5,0.2,11.297
448,952,93,1201,74.45,5,0.0,20.1015
123,1011,213,101,192.22,14,0.0,69.1992
123,1281,213,101,192.22,14,0.0,69.1992
678,591,364,182,19.44,3,0.0,9.3312
296,1538,431,1841,32.4,5,0.0,15.552
296,1790,431,1841,57.9,5,0.0,28.95
296,1527,431,1841,10.56,2,0.0,0.0
296,180,431,1841,1194.165,5,0.15,210.735
153,1544,30,982,40.99,1,0.0,20.0851
261,136,107,1537,2.94,1,0.0,0.7938
572,446,161,1842,45.24,4,0.7,-30.16
572,517,161,1842,18.688,4,0.2,2.336
572,1781,161,1842,11.648,2,0.2,3.7856
572,440,161,1842,112.776,3,0.2,-8.4582
572,1010,161,1842,377.45,5,0.5,-264.215
572,1530,161,1842,15.936,4,0.2,5.1792
572,1395,161,1842,28.68,3,0.2,-7.17
643,280,43,203,21.44,2,0.2,7.504
643,1053,43,203,511.056,9,0.2,-95.823
685,1791,56,1843,18.656,2,0.2,1.3992
685,1096,56,1843,11.088,7,0.7,-8.1312
685,227,56,1843,66.688,1,0.2,4.168
685,828,56,1843,99.488,2,0.2,8.7052
340,682,6,249,14.62,2,0.0,6.8714
340,549,6,249,53.984,14,0.2,17.5448
340,1315,6,249,389.97,3,0.0,132.5898
229,1771,544,1844,355.36,4,0.0,92.3936
229,1746,544,1844,140.376,3,0.2,8.7735
65,1680,177,644,15.84,2,0.2,5.544
65,528,177,644,8.448,2,0.2,2.64
508,650,60,1845,12.96,2,0.0,6.2208
602,181,61,1846,57.408,6,0.2,5.7408
602,1719,61,1846,27.6,4,0.0,2.208
234,1547,27,1590,38.976,3,0.6,-50.6688
650,855,545,1847,20.44,7,0.0,9.198
650,524,545,1847,109.92,2,0.0,53.8608
547,1217,474,606,6.38,1,0.0,2.9348
547,56,474,606,6.48,1,0.0,3.1104
362,1662,507,1730,15.84,3,0.0,7.128
362,1543,507,1730,1049.93,7,0.0,293.9804
362,1284,507,1730,154.9,5,0.0,40.274
108,103,60,1716,98.352,3,0.2,35.6526
238,111,332,1848,14.32,5,0.2,5.191
238,1263,332,1848,129.888,6,0.2,12.9888
238,1225,332,1848,48.944,7,0.2,16.5186
43,1776,33,18,275.058,3,0.3,-90.3762
367,1292,309,343,27.36,9,0.0,9.3024
367,425,309,343,44.75,5,0.0,20.585
367,529,309,343,134.99,1,0.0,36.4473
367,1743,309,343,26.4,5,0.0,12.672
367,325,309,343,542.94,3,0.0,141.1644
734,982,10,1849,71.088,2,0.2,-1.7772
327,340,37,989,27.396,9,0.8,-42.4638
327,1091,37,989,13.456,1,0.8,-23.548
433,585,162,1850,11.84,1,0.2,4.44
39,1693,10,1107,35.88,6,0.0,17.5812
39,1765,10,1107,35.88,6,0.0,17.5812
403,624,178,601,40.752,3,0.2,15.282
403,1077,178,601,139.96,5,0.2,-22.7435
287,959,369,1051,2.624,1,0.2,0.2952
287,1353,369,1051,136.53,1,0.4,-52.3365
287,771,369,1051,263.96,1,0.2,42.8935
262,1589,70,1089,11.64,3,0.0,3.3756
465,1623,30,483,40.176,3,0.2,14.5638
509,756,24,1851,79.44,3,0.0,30.1872
509,1440,24,1851,357.93,3,0.0,7.1586
509,479,24,1851,127.764,2,0.1,21.294
509,363,24,1851,2799.944,7,0.2,1014.9797
509,1564,24,1851,19.44,3,0.0,9.3312
148,526,156,1852,36.792,1,0.2,4.1391
368,877,46,1853,5.94,3,0.0,1.6038
152,848,196,313,177.55,5,0.0,47.9385
313,701,542,1854,619.95,5,0.0,111.591
313,1083,542,1854,619.95,5,0.0,111.591
313,120,542,1854,29.16,3,0.0,8.4564
313,1471,542,1854,57.96,7,0.0,27.2412
313,939,542,1854,29.403,3,0.1,5.2272
743,1596,378,578,81.4,5,0.0,21.164
11,53,331,996,8.72,5,0.2,2.289
11,1316,331,996,91.176,3,0.2,4.5588
11,1244,331,996,159.968,4,0.2,29.994
62,839,10,606,12.96,2,0.0,6.2208
501,951,156,1855,331.536,3,0.2,-82.884
113,1352,165,1460,899.91,9,0.0,395.9604
707,991,15,1390,946.344,7,0.2,118.293
188,1100,8,122,178.11,3,0.0,32.0598
188,972,8,122,1089.75,3,0.0,305.13
188,586,8,122,61.06,2,0.0,28.0876
188,1132,8,122,459.92,4,0.0,41.3928
188,322,8,122,27.52,4,0.0,12.6592
113,1553,546,1856,638.82,9,0.0,185.2578
113,688,546,1856,30.69,3,0.0,7.9794
113,990,546,1856,25.16,2,0.0,8.5544
601,1478,24,1857,13.92,3,0.2,4.872
